Product Id,Product Type,Product,Type,Market Size,Market,State,Budget Sales,Budget Profit,Cogs,Profit,Sales,Total Expenses,Date
11,Tea,Darjeeling,Regular,Major Market,Central,Illinois,100,40,50,71,131,25,11-01-2011
12,Tea,Earl Grey,Regular,Major Market,Central,Illinois,150,50,75,88,201,55,11-01-2011
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Illinois,680,290,228,291,567,108,11-01-2011
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Illinois,540,200,211,191,451,83,11-01-2011
2,Coffee,Columbian,Regular,Major Market,Central,Illinois,400,140,173,206,439,100,11-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Illinois,270,110,113,157,296,59,11-01-2011
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Iowa,490,180,228,291,567,108,11-01-2011
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Iowa,250,100,113,159,296,58,11-01-2011
11,Tea,Darjeeling,Regular,Small Market,Central,Iowa,350,110,211,191,451,83,11-01-2011
12,Tea,Earl Grey,Regular,Small Market,Central,Iowa,450,130,245,257,581,127,11-01-2011
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Iowa,70,40,22,24,60,18,11-01-2011
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Iowa,50,40,0,46,46,12,11-01-2011
1,Coffee,Amaretto,Regular,Small Market,Central,Iowa,30,10,15,12,42,16,11-01-2011
2,Coffee,Columbian,Regular,Small Market,Central,Iowa,60,20,29,7,68,30,11-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Iowa,20,10,10,-4,25,16,11-01-2011
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Missouri,90,0,44,-12,113,70,11-01-2011
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Missouri,110,0,82,-13,130,49,11-01-2011
11,Tea,Darjeeling,Regular,Small Market,Central,Missouri,60,10,35,13,87,38,11-01-2011
12,Tea,Earl Grey,Regular,Small Market,Central,Missouri,60,0,34,-4,81,45,11-01-2011
13,Tea,Green Tea,Regular,Small Market,Central,Missouri,60,0,33,-6,79,45,11-01-2011
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Missouri,160,80,54,76,141,27,11-01-2011
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Missouri,100,50,33,40,86,21,11-01-2011
2,Coffee,Columbian,Regular,Small Market,Central,Missouri,180,40,82,56,196,64,11-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Missouri,140,40,69,56,160,43,11-01-2011
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Ohio,70,30,32,43,85,19,11-01-2011
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Ohio,80,40,36,45,94,22,11-01-2011
11,Tea,Darjeeling,Regular,Major Market,Central,Ohio,160,60,78,92,210,57,11-01-2011
12,Tea,Earl Grey,Regular,Major Market,Central,Ohio,200,70,102,132,261,54,11-01-2011
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Ohio,460,170,181,159,387,75,11-01-2011
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Ohio,150,40,55,24,132,53,11-01-2011
1,Coffee,Amaretto,Regular,Major Market,Central,Ohio,130,50,59,49,147,46,11-01-2011
2,Coffee,Columbian,Regular,Major Market,Central,Ohio,110,40,46,47,121,36,11-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Ohio,120,10,52,-4,133,76,11-01-2011
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Wisconsin,130,50,53,71,150,40,11-01-2011
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Wisconsin,70,40,31,40,83,20,11-01-2011
11,Tea,Darjeeling,Regular,Small Market,Central,Wisconsin,90,20,49,49,128,38,11-01-2011
12,Tea,Earl Grey,Regular,Small Market,Central,Wisconsin,120,0,61,3,157,84,11-01-2011
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Wisconsin,200,70,75,67,175,44,11-01-2011
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Wisconsin,60,30,22,16,55,19,11-01-2011
1,Coffee,Amaretto,Regular,Small Market,Central,Wisconsin,110,20,54,21,129,53,11-01-2011
2,Coffee,Columbian,Regular,Small Market,Central,Wisconsin,220,30,94,24,239,114,11-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Wisconsin,170,60,77,76,192,52,11-01-2011
9,Herbal Tea,Lemon,Decaf,Small Market,East,Connecticut,130,30,82,56,196,64,11-01-2011
10,Herbal Tea,Mint,Decaf,Small Market,East,Connecticut,100,30,69,56,160,43,11-01-2011
11,Tea,Darjeeling,Regular,Small Market,East,Connecticut,130,60,54,76,141,27,11-01-2011
13,Tea,Green Tea,Regular,Small Market,East,Connecticut,90,40,36,49,96,21,11-01-2011
5,Espresso,Caffe Mocha,Regular,Small Market,East,Connecticut,140,10,61,3,157,84,11-01-2011
6,Espresso,Decaf Espresso,Decaf,Small Market,East,Connecticut,120,40,53,39,132,45,11-01-2011
2,Coffee,Columbian,Regular,Small Market,East,Connecticut,290,130,130,181,346,73,11-01-2011
8,Herbal Tea,Chamomile,Decaf,Major Market,East,Florida,30,10,22,16,55,19,11-01-2011
9,Herbal Tea,Lemon,Decaf,Major Market,East,Florida,80,10,54,19,129,54,11-01-2011
10,Herbal Tea,Mint,Decaf,Major Market,East,Florida,110,30,75,65,175,45,11-01-2011
11,Tea,Darjeeling,Regular,Major Market,East,Florida,70,40,28,34,75,19,11-01-2011
13,Tea,Green Tea,Regular,Major Market,East,Florida,80,40,31,42,83,19,11-01-2011
5,Espresso,Caffe Mocha,Regular,Major Market,East,Florida,210,20,94,22,239,115,11-01-2011
6,Espresso,Decaf Espresso,Decaf,Major Market,East,Florida,170,60,77,76,192,52,11-01-2011
2,Coffee,Columbian,Regular,Major Market,East,Florida,170,60,78,93,210,56,11-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Major Market,East,Florida,220,90,102,132,261,54,11-01-2011
9,Herbal Tea,Lemon,Decaf,Major Market,East,Massachusetts,90,20,55,22,132,54,11-01-2011
11,Tea,Darjeeling,Regular,Major Market,East,Massachusetts,90,40,36,46,94,21,11-01-2011
13,Tea,Green Tea,Regular,Major Market,East,Massachusetts,80,40,32,43,85,19,11-01-2011
5,Espresso,Caffe Mocha,Regular,Major Market,East,Massachusetts,110,0,52,-12,128,76,11-01-2011
7,Espresso,Regular Espresso,Regular,Major Market,East,Massachusetts,350,120,181,160,387,74,11-01-2011
2,Coffee,Columbian,Regular,Major Market,East,Massachusetts,400,300,75,481,484,55,11-01-2011
9,Herbal Tea,Lemon,Decaf,Small Market,East,New Hampshire,50,0,33,-6,79,45,11-01-2011
11,Tea,Darjeeling,Regular,Small Market,East,New Hampshire,40,20,15,12,42,16,11-01-2011
13,Tea,Green Tea,Regular,Small Market,East,New Hampshire,40,30,0,47,46,11,11-01-2011
5,Espresso,Caffe Mocha,Regular,Small Market,East,New Hampshire,100,10,44,-12,113,70,11-01-2011
7,Espresso,Regular Espresso,Regular,Small Market,East,New Hampshire,70,0,34,-4,81,45,11-01-2011
1,Coffee,Amaretto,Regular,Small Market,East,New Hampshire,100,40,46,45,120,37,11-01-2011
2,Coffee,Columbian,Regular,Small Market,East,New Hampshire,90,30,43,30,116,46,11-01-2011
9,Herbal Tea,Lemon,Decaf,Major Market,East,New York,420,140,245,303,614,127,11-01-2011
10,Herbal Tea,Mint,Decaf,Major Market,East,New York,110,-120,225,-232,171,91,11-01-2011
11,Tea,Darjeeling,Regular,Major Market,East,New York,200,90,81,125,211,33,11-01-2011
12,Tea,Earl Grey,Regular,Major Market,East,New York,290,130,118,188,309,45,11-01-2011
13,Tea,Green Tea,Regular,Major Market,East,New York,120,50,50,70,131,26,11-01-2011
5,Espresso,Caffe Mocha,Regular,Major Market,East,New York,50,-190,121,-300,65,142,11-01-2011
7,Espresso,Regular Espresso,Regular,Major Market,East,New York,660,390,211,565,719,83,11-01-2011
2,Coffee,Columbian,Regular,Major Market,East,New York,560,230,249,350,664,138,11-01-2011
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Louisiana,210,80,101,126,246,45,11-01-2011
9,Herbal Tea,Lemon,Decaf,Small Market,South,Louisiana,170,40,82,56,196,64,11-01-2011
2,Coffee,Columbian,Regular,Small Market,South,Louisiana,130,60,47,65,123,24,11-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Louisiana,90,50,31,42,83,19,11-01-2011
4,Espresso,Caffe Latte,Regular,Small Market,South,Louisiana,110,10,61,1,157,85,11-01-2011
5,Espresso,Caffe Mocha,Regular,Small Market,South,Louisiana,100,30,53,73,150,39,11-01-2011
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Louisiana,90,30,49,50,128,37,11-01-2011
8,Herbal Tea,Chamomile,Decaf,Small Market,South,New Mexico,30,10,15,13,42,15,11-01-2011
9,Herbal Tea,Lemon,Decaf,Small Market,South,New Mexico,50,10,29,7,68,30,11-01-2011
2,Coffee,Columbian,Regular,Small Market,South,New Mexico,120,30,43,30,116,46,11-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,New Mexico,140,10,82,-12,130,48,11-01-2011
4,Espresso,Caffe Latte,Regular,Small Market,South,New Mexico,50,-10,34,-6,81,46,11-01-2011
5,Espresso,Caffe Mocha,Regular,Small Market,South,New Mexico,80,0,44,-10,113,69,11-01-2011
6,Espresso,Decaf Espresso,Decaf,Small Market,South,New Mexico,60,20,35,12,87,39,11-01-2011
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Oklahoma,110,20,54,19,129,54,11-01-2011
9,Herbal Tea,Lemon,Decaf,Small Market,South,Oklahoma,200,20,94,22,239,115,11-01-2011
2,Coffee,Columbian,Regular,Small Market,South,Oklahoma,230,90,88,105,213,41,11-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Oklahoma,100,40,36,45,94,22,11-01-2011
4,Espresso,Caffe Latte,Regular,Small Market,South,Oklahoma,180,60,102,132,261,54,11-01-2011
5,Espresso,Caffe Mocha,Regular,Small Market,South,Oklahoma,60,30,32,43,85,19,11-01-2011
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Oklahoma,150,40,78,92,210,57,11-01-2011
8,Herbal Tea,Chamomile,Decaf,Major Market,South,Texas,120,40,59,47,147,47,11-01-2011
9,Herbal Tea,Lemon,Decaf,Major Market,South,Texas,100,30,46,46,121,37,11-01-2011
2,Coffee,Columbian,Regular,Major Market,South,Texas,580,230,225,258,522,91,11-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Major Market,South,Texas,100,40,40,39,98,26,11-01-2011
4,Espresso,Caffe Latte,Regular,Major Market,South,Texas,140,40,75,88,201,55,11-01-2011
5,Espresso,Caffe Mocha,Regular,Major Market,South,Texas,220,100,118,188,309,45,11-01-2011
6,Espresso,Decaf Espresso,Decaf,Major Market,South,Texas,90,40,50,71,131,25,11-01-2011
11,Tea,Darjeeling,Regular,Small Market,West,Utah,70,-10,44,-10,113,69,11-01-2011
12,Tea,Earl Grey,Regular,Small Market,West,Utah,50,10,35,13,87,38,11-01-2011
13,Tea,Green Tea,Regular,Small Market,West,Utah,50,0,34,-4,81,45,11-01-2011
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Utah,100,30,46,45,120,37,11-01-2011
9,Herbal Tea,Lemon,Decaf,Small Market,West,Utah,100,30,43,30,116,46,11-01-2011
10,Herbal Tea,Mint,Decaf,Small Market,West,Utah,110,0,82,-12,130,48,11-01-2011
5,Espresso,Caffe Mocha,Regular,Small Market,West,Utah,220,90,101,126,246,45,11-01-2011
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Utah,120,50,54,77,141,26,11-01-2011
1,Coffee,Amaretto,Regular,Small Market,West,Utah,170,50,69,58,160,42,11-01-2011
2,Coffee,Columbian,Regular,Small Market,West,Utah,140,50,53,40,132,44,11-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Utah,210,60,82,56,196,64,11-01-2011
4,Espresso,Caffe Latte,Regular,Small Market,West,Utah,70,30,33,40,86,21,11-01-2011
11,Tea,Darjeeling,Regular,Major Market,West,California,210,110,118,190,309,44,11-01-2011
12,Tea,Earl Grey,Regular,Major Market,West,California,80,40,50,70,131,26,11-01-2011
13,Tea,Green Tea,Regular,Major Market,West,California,130,40,75,88,201,55,11-01-2011
8,Herbal Tea,Chamomile,Decaf,Major Market,West,California,180,80,81,125,211,33,11-01-2011
9,Herbal Tea,Lemon,Decaf,Major Market,West,California,450,160,225,258,522,91,11-01-2011
10,Herbal Tea,Mint,Decaf,Major Market,West,California,80,30,40,40,98,25,11-01-2011
5,Espresso,Caffe Mocha,Regular,Major Market,West,California,280,40,121,39,308,142,11-01-2011
6,Espresso,Decaf Espresso,Decaf,Major Market,West,California,510,190,228,292,567,107,11-01-2011
1,Coffee,Amaretto,Regular,Major Market,West,California,130,-50,113,-83,124,59,11-01-2011
2,Coffee,Columbian,Regular,Major Market,West,California,740,310,249,349,664,139,11-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Major Market,West,California,170,-130,173,-188,156,100,11-01-2011
4,Espresso,Caffe Latte,Regular,Major Market,West,California,410,140,211,191,451,83,11-01-2011
11,Tea,Darjeeling,Regular,Small Market,West,Nevada,380,140,228,291,567,108,11-01-2011
12,Tea,Earl Grey,Regular,Small Market,West,Nevada,300,80,211,190,451,84,11-01-2011
13,Tea,Green Tea,Regular,Small Market,West,Nevada,0,-280,245,-505,34,127,11-01-2011
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Nevada,260,20,121,39,308,142,11-01-2011
9,Herbal Tea,Lemon,Decaf,Small Market,West,Nevada,380,130,173,205,439,101,11-01-2011
10,Herbal Tea,Mint,Decaf,Small Market,West,Nevada,250,100,113,159,296,58,11-01-2011
4,Espresso,Caffe Latte,Regular,Small Market,West,Nevada,40,30,0,46,46,12,11-01-2011
5,Espresso,Caffe Mocha,Regular,Small Market,West,Nevada,30,10,15,13,42,15,11-01-2011
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Nevada,50,20,22,25,60,17,11-01-2011
2,Coffee,Columbian,Regular,Small Market,West,Nevada,80,10,33,-6,79,45,11-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Nevada,70,20,29,7,68,30,11-01-2011
11,Tea,Darjeeling,Regular,Small Market,West,Oregon,50,30,32,42,85,20,11-01-2011
12,Tea,Earl Grey,Regular,Small Market,West,Oregon,140,50,78,92,210,57,11-01-2011
13,Tea,Green Tea,Regular,Small Market,West,Oregon,170,70,102,132,261,54,11-01-2011
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Oregon,50,20,25,28,67,19,11-01-2011
9,Herbal Tea,Lemon,Decaf,Small Market,West,Oregon,180,70,88,104,213,42,11-01-2011
4,Espresso,Caffe Latte,Regular,Small Market,West,Oregon,120,30,55,24,132,53,11-01-2011
5,Espresso,Caffe Mocha,Regular,Small Market,West,Oregon,130,50,59,49,147,46,11-01-2011
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Oregon,350,120,181,160,387,74,11-01-2011
1,Coffee,Amaretto,Regular,Small Market,West,Oregon,140,10,52,-6,133,77,11-01-2011
2,Coffee,Columbian,Regular,Small Market,West,Oregon,150,40,53,21,136,61,11-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Oregon,130,50,46,47,121,36,11-01-2011
11,Tea,Darjeeling,Regular,Small Market,West,Washington,100,50,53,73,150,39,11-01-2011
12,Tea,Earl Grey,Regular,Small Market,West,Washington,80,30,49,50,128,37,11-01-2011
13,Tea,Green Tea,Regular,Small Market,West,Washington,100,0,61,1,157,85,11-01-2011
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Washington,300,120,130,181,346,73,11-01-2011
9,Herbal Tea,Lemon,Decaf,Small Market,West,Washington,100,40,47,65,123,24,11-01-2011
4,Espresso,Caffe Latte,Regular,Small Market,West,Washington,50,20,22,16,55,19,11-01-2011
5,Espresso,Caffe Mocha,Regular,Small Market,West,Washington,110,20,54,19,129,54,11-01-2011
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Washington,150,40,75,67,175,44,11-01-2011
2,Coffee,Columbian,Regular,Small Market,West,Washington,180,70,63,74,166,43,11-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Washington,260,40,94,24,239,114,11-01-2011
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Colorado,280,80,153,129,326,66,12-01-2011
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Colorado,100,0,47,-9,119,71,12-01-2011
10,Herbal Tea,Mint,Decaf,Major Market,Central,Colorado,110,30,54,43,135,44,12-01-2011
11,Tea,Darjeeling,Regular,Major Market,Central,Colorado,80,10,46,9,110,51,12-01-2011
12,Tea,Earl Grey,Regular,Major Market,Central,Colorado,90,20,53,39,124,37,12-01-2011
13,Tea,Green Tea,Regular,Major Market,Central,Colorado,150,60,81,98,197,38,12-01-2011
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Colorado,170,90,54,79,142,26,12-01-2011
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Colorado,210,80,67,70,179,54,12-01-2011
1,Coffee,Amaretto,Regular,Major Market,Central,Colorado,290,130,123,199,322,45,12-01-2011
2,Coffee,Columbian,Regular,Major Market,Central,Colorado,90,30,43,43,106,27,12-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Colorado,200,90,86,131,224,36,12-01-2011
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Illinois,280,130,123,197,322,46,12-01-2011
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Illinois,90,30,43,43,106,27,12-01-2011
10,Herbal Tea,Mint,Decaf,Major Market,Central,Illinois,190,80,86,131,224,36,12-01-2011
11,Tea,Darjeeling,Regular,Major Market,Central,Illinois,110,50,54,79,142,26,12-01-2011
12,Tea,Earl Grey,Regular,Major Market,Central,Illinois,130,40,67,70,179,54,12-01-2011
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Illinois,730,320,247,321,614,113,12-01-2011
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Illinois,640,240,250,233,534,94,12-01-2011
2,Coffee,Columbian,Regular,Major Market,Central,Illinois,520,190,224,288,569,116,12-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Illinois,300,130,127,181,332,63,12-01-2011
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Iowa,530,200,247,321,614,113,12-01-2011
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Iowa,290,120,127,183,332,62,12-01-2011
11,Tea,Darjeeling,Regular,Small Market,Central,Iowa,410,120,250,232,534,95,12-01-2011
12,Tea,Earl Grey,Regular,Small Market,Central,Iowa,540,170,294,321,697,144,12-01-2011
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Iowa,70,40,23,25,62,18,12-01-2011
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Iowa,50,40,0,47,46,11,12-01-2011
1,Coffee,Amaretto,Regular,Small Market,Central,Iowa,40,20,16,15,44,15,12-01-2011
2,Coffee,Columbian,Regular,Small Market,Central,Iowa,60,10,31,12,74,30,12-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Iowa,20,10,10,-1,26,15,12-01-2011
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Missouri,100,0,49,-7,126,74,12-01-2011
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Missouri,140,20,92,24,171,52,12-01-2011
11,Tea,Darjeeling,Regular,Small Market,Central,Missouri,70,10,38,16,95,40,12-01-2011
12,Tea,Earl Grey,Regular,Small Market,Central,Missouri,30,-10,20,-24,48,41,12-01-2011
13,Tea,Green Tea,Regular,Small Market,Central,Missouri,70,0,39,3,94,47,12-01-2011
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Missouri,150,70,50,71,131,25,12-01-2011
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Missouri,90,50,31,40,82,19,12-01-2011
2,Coffee,Columbian,Regular,Small Market,Central,Missouri,150,40,68,39,163,59,12-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Missouri,130,40,63,53,148,40,12-01-2011
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Ohio,60,30,29,37,78,19,12-01-2011
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Ohio,70,30,33,43,87,20,12-01-2011
11,Tea,Darjeeling,Regular,Major Market,Central,Ohio,180,70,88,107,236,61,12-01-2011
12,Tea,Earl Grey,Regular,Major Market,Central,Ohio,260,90,134,180,341,65,12-01-2011
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Ohio,390,140,153,129,326,66,12-01-2011
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Ohio,130,40,46,9,110,51,12-01-2011
1,Coffee,Amaretto,Regular,Major Market,Central,Ohio,120,40,54,43,135,44,12-01-2011
2,Coffee,Columbian,Regular,Major Market,Central,Ohio,90,20,41,36,108,36,12-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Ohio,110,10,47,-9,119,71,12-01-2011
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Wisconsin,90,30,41,45,114,36,12-01-2011
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Wisconsin,70,30,34,45,91,21,12-01-2011
11,Tea,Darjeeling,Regular,Small Market,Central,Wisconsin,80,20,43,42,113,35,12-01-2011
12,Tea,Earl Grey,Regular,Small Market,Central,Wisconsin,100,0,55,-4,140,79,12-01-2011
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Wisconsin,220,80,80,74,188,46,12-01-2011
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Wisconsin,70,30,24,19,60,19,12-01-2011
1,Coffee,Amaretto,Regular,Small Market,Central,Wisconsin,140,30,65,33,155,58,12-01-2011
2,Coffee,Columbian,Regular,Small Market,Central,Wisconsin,240,30,105,30,266,125,12-01-2011
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Wisconsin,190,70,83,85,208,55,12-01-2011
9,Herbal Tea,Lemon,Decaf,Small Market,East,Connecticut,110,20,68,40,163,58,12-01-2011
10,Herbal Tea,Mint,Decaf,Small Market,East,Connecticut,100,40,63,53,148,40,12-01-2011
11,Tea,Darjeeling,Regular,Small Market,East,Connecticut,120,50,50,70,131,26,12-01-2011
13,Tea,Green Tea,Regular,Small Market,East,Connecticut,80,40,33,42,87,21,12-01-2011
5,Espresso,Caffe Mocha,Regular,Small Market,East,Connecticut,120,10,55,-3,140,78,12-01-2011
6,Espresso,Decaf Espresso,Decaf,Small Market,East,Connecticut,110,40,49,31,121,44,12-01-2011
2,Coffee,Columbian,Regular,Small Market,East,Connecticut,260,110,115,156,308,69,12-01-2011
8,Herbal Tea,Chamomile,Decaf,Major Market,East,Florida,40,20,24,18,60,20,12-01-2011
9,Herbal Tea,Lemon,Decaf,Major Market,East,Florida,100,20,65,34,155,57,12-01-2011
10,Herbal Tea,Mint,Decaf,Major Market,East,Florida,120,30,80,74,188,46,12-01-2011
11,Tea,Darjeeling,Regular,Major Market,East,Florida,70,30,30,39,80,19,12-01-2011
13,Tea,Green Tea,Regular,Major Market,East,Florida,80,40,34,45,91,21,12-01-2011
5,Espresso,Caffe Mocha,Regular,Major Market,East,Florida,240,30,105,31,266,124,12-01-2011
6,Espresso,Decaf Espresso,Decaf,Major Market,East,Florida,190,70,83,86,208,54,12-01-2011
